system:index,CellCode,area,country,stratum,.geo
00000000000000000013_5,34859378,202360.7044126922,BEL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,34859378,2564445568.281113,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,34859378,946848577.6369296,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,34859378,6810046.057314495,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,34859378,2985970.674141708,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,34859378,4384532.853015076,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,34859378,948652.169656462,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,34859378,1576399206.9284213,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,34859378,1363048231.5228603,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,34859378,5685375.891323194,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,34859378,3637286.248175976,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,34859378,4888277.710522581,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,34859378,1660895.7523991603,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_0,34859378,1765549815.4630277,LUX,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_1,34859378,590146624.8462114,LUX,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_2,34859378,4853030.269978362,LUX,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_3,34859378,3073283.881430622,LUX,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_4,34859378,4748930.529059466,LUX,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_5,34859378,1120290.8225612864,LUX,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,34911820,6034565487.773436,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,34911820,274591295.8872013,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,34911820,15714041.647647576,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,34911820,2634242.7008509315,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,34911820,6875061.127590104,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,34911820,300865.2284133911,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_0,34911820,655983.0535429716,ALB,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,35140001,5039700499.964968,HRV,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,35140001,302478494.5576872,HRV,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,35140001,14330488.123904748,HRV,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,35140001,4559367.5287329275,HRV,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,35140001,8242087.26563945,HRV,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,35140001,880623.164517571,HRV,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_0,35171552,9664962418.110085,BIH,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_1,35171552,236828346.49880537,BIH,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_2,35171552,36046112.03885944,BIH,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_3,35171552,6332334.184996032,BIH,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_4,35171552,16818754.519296743,BIH,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_5,35171552,676333.0727081299,BIH,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,35185825,3009335559.704299,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,35185825,23724975.360711217,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,35185825,2108729.4659659294,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,35185825,339624.09893744974,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,35185825,455557.2346269196,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,35185825,36793.12592875163,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,35185825,5782717918.205662,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,35185825,1101463585.2063124,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,35185825,17983868.084459286,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,35185825,6493537.688450802,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,35185825,8451442.163692668,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,35185825,1303278.8190697166,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_0,3522856,7847797359.329217,ALB,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_1,3522856,664479019.8871309,ALB,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_2,3522856,16929841.279723763,ALB,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_3,3522856,8966939.2106968,ALB,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_4,3522856,8449245.765389089,ALB,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_5,3522856,3858752.138076872,ALB,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_0,3522856,23339493.62677179,MNE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_1,3522856,69788.91519616818,MNE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_2,3522856,93641.91075361664,MNE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_3,3522856,11204.700820922852,MNE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_4,3522856,76141.14769257192,MNE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_5,3522856,100.04116821289062,MNE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_0,3522856,98191590.354898,MKD,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_1,3522856,9303923.524558268,MKD,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_2,3522856,163935.53517761233,MKD,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_3,3522856,46627.92000376383,MKD,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_4,3522856,100760.06717583149,MKD,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_5,3522856,25819.595123291016,MKD,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_0,3522856,438150029.0496114,SRB,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_1,3522856,67914140.84945521,SRB,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_2,3522856,2955663.909529144,SRB,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_3,3522856,2089348.0755949132,SRB,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_4,3522856,2312581.1070392085,SRB,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_5,3522856,1538170.435661705,SRB,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,35375161,4944385214.90825,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,35375161,1521786201.579354,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,35375161,11528551.363930792,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,35375161,3662621.1908424823,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,35375161,9102674.791725608,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,35375161,1353698.133166653,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_0,35404137,4067161295.209721,IRL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_1,35404137,1017229068.655034,IRL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_2,35404137,28214658.301859837,IRL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_3,35404137,11372028.231948404,IRL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_4,35404137,32871121.179718997,IRL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_5,35404137,3665378.50756073,IRL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,35458811,7101646499.4658,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,35458811,719694567.2228463,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,35458811,7477219.642689603,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,35458811,2701778.2218692554,FIN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,35458811,4965127.536005237,FIN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,35458811,369761.6299209595,FIN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_0,35501700,129522239.47314496,ROU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_1,35501700,34675790.77706408,ROU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_2,35501700,723397.9935422111,ROU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_3,35501700,302949.28819768573,ROU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_4,35501700,652686.1601434746,ROU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_5,35501700,107240.7127687342,ROU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_0,35603028,4366528526.232197,HUN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_1,35603028,3318409902.032028,HUN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_2,35603028,28093515.3497456,HUN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_3,35603028,9340452.907001898,HUN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_4,35603028,22558357.250296377,HUN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_5,35603028,4614414.505444186,HUN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_0,35603028,520360610.1735632,SVK,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_1,35603028,1557853778.4039896,SVK,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_2,35603028,3590895.272160339,SVK,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_3,35603028,1749471.2771303663,SVK,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_4,35603028,2382606.275042186,SVK,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_5,35603028,881164.2819366455,SVK,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,35774451,6977798691.701193,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,35774451,1014251469.142532,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,35774451,12786198.32214167,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,35774451,4170672.835592831,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,35774451,10385097.932564352,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,35774451,1330620.6003800635,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,35791824,6654094152.6451845,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,35791824,3074534870.655086,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,35791824,21869959.203811858,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,35791824,11664814.349654404,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,35791824,8140480.624906743,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,35791824,3205920.8247380573,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,35811411,5996726879.957213,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,35811411,1242087038.5804968,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,35811411,34928186.55326469,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,35811411,4273455.122845279,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,35811411,16879102.803590693,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,35811411,1014788.0626507328,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,3582009,566016830.5771285,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,3582009,28090932.80207176,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,3582009,4296600.53664835,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,3582009,355777.983676686,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,3582009,2123093.834356959,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,3582009,92573.44010162354,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,3582009,2931567854.468497,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,3582009,599876591.4574218,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,3582009,30358127.77704157,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,3582009,3490391.2907658597,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,3582009,27951209.19978398,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,3582009,1616361.0990538355,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,36143842,2597060177.6632953,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,36143842,723321427.3339057,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,36143842,15020453.277159449,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,36143842,3105989.1344645177,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,36143842,6448772.677061132,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,36143842,558747.9097824097,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,36201846,6030424212.928366,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,36201846,56167761.61745606,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,36201846,481868.2909048043,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,36201846,89344.07675933838,FIN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,36201846,208918.35425567627,FIN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,36201846,23412.47717285156,FIN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,36318198,7518933441.90668,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,36318198,2399733510.3031917,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,36318198,5022059.85341749,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,36318198,2611941.7693847357,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,36318198,2489804.088839183,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,36318198,435648.0326598523,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,36333804,1371171784.8739598,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,36333804,36580721.07648641,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,36333804,4212625.529703356,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,36333804,369002.0538565841,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,36333804,1638017.4541740268,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,36333804,85258.65691375732,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,36333804,3671518106.2976966,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,36333804,403963681.7894824,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,36333804,29764633.966514383,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,36333804,4443531.33622215,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,36333804,26479813.760699973,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,36333804,2860789.498149677,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,36636161,8889683848.769043,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,36636161,38145326.36808652,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,36636161,2737522.985897827,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,36636161,475323.672164917,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,36636161,2474920.330449572,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,36636161,37716.01741027832,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,36689145,5612223867.720722,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,36689145,2927371492.232476,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,36689145,25643586.432539307,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,36689145,14605954.940354353,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,36689145,10005153.345628146,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,36689145,3750115.869425755,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_0,36689145,408789701.2128101,SVN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_1,36689145,5319680.02572533,SVN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_2,36689145,680771.4012796141,SVN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_3,36689145,115953.55902437695,SVN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_4,36689145,264135.82415209,SVN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
