system:index,CellCode,area,stratum,type,.geo
1_0,17175782,466349062.6612248,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,17175782,9200444122.102585,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17175782,385192.8652343152,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,17175782,4831277.607235418,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17315870,177270133.2399514,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17315870,154524.45668029785,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17475544,2444772859.893558,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,17475544,3741081.432850438,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17475544,4168776.3897903142,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,17475544,23918.282356262207,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17495956,28566399.88310104,648,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,17495956,65375759.646425456,800,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,17495956,9174937174.367031,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17495956,24617.588890075684,648,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,17495956,2701.667808532715,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,17495956,16734440.076435762,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17501090,7260571329.479177,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,17501090,1060558641.2627386,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,17501090,40294843.84178989,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17501090,17350808.42583343,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,17501090,2412586.074695602,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,17501090,641783.2850875854,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17580402,9922041011.978958,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17580402,27257458.09012694,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,1767512,5857610779.41854,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,1767512,1565620789.1851673,804,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,1767512,83968252.7766175,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,1767512,6523927.397012568,804,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17755026,9563815632.813644,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17755026,29267464.253733497,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,17780182,1454645093.9567866,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,17780182,1877414.8126059736,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18079518,31529798.271455504,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,18079518,9914183424.546818,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18079518,47425.546721065744,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,18079518,4293727.752619545,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,1841782,1061858984.2615944,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,1841782,8310890024.157923,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,1841782,964965.106452942,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,1841782,793921.4936294556,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18426346,1428022370.741935,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18426346,8118810.629323024,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18473586,5679779621.442998,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,18473586,122018575.82541545,774,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,18473586,2490412234.540199,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18473586,23114.55365753174,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,18473586,11405.038146972656,774,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,18473586,191793.12089538577,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18544624,9226889096.437937,648,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,18544624,709297411.9328845,800,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18544624,9897348.72960232,648,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,18544624,524427.4197769165,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18568678,561741954.1220856,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18568678,794633.1167297363,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18594054,1634801680.94618,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,18594054,6389752110.047042,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18594054,6049280.154565549,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,18594054,14057827.475011457,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18650437,5995734.035070435,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,18650437,9508347249.552946,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18650437,26001.50715637207,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,18650437,4344354.095712101,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18807972,7392710930.133663,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18807972,7081251.818983968,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,18887975,1934811876.1046965,658,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,18887975,6037460391.467495,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,18887975,19372499.0697446,658,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,18887975,14115080.063343482,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,1899329,3182041036.7387676,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,1899329,6772410383.576953,801,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,1899329,2242591.509013008,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,1899329,1711456.1989428652,801,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19106669,9894523413.537804,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19106669,39198306.91175768,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19149439,1842312660.3201263,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19149439,8000469847.344196,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19149439,10061925.071827158,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19149439,18108002.62910381,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19269911,4010477094.6152034,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19269911,5026667778.926912,691,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19269911,8372263.983833881,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19269911,2329927.014198303,691,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19338481,151051093.7120669,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19338481,9808483140.639652,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19338481,123592.80612843831,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19338481,9701450.475430897,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19359631,3718584355.604043,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19359631,204993264.6697467,795,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,19359631,5995104253.510991,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19359631,865434.49560546875,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19359631,549962.1768202838,795,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,19359631,4271454.292906728,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19402531,6535055330.959621,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19402531,3366670022.377518,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19402531,58480208.07464424,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19402531,47935434.52414765,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19424008,336108324.0042143,795,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19424008,617078.1496260699,795,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19547828,8065881528.037474,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19547828,1907217804.6707768,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19547828,7387023.564155848,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19547828,1188330.8275985718,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,19723393,5715918735.146764,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,19723393,3102221546.507061,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19723393,62461085.42936725,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,19723393,41312538.7738087,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,1989007,3232280604.392701,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,1989007,9614991.359074011,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20036258,9854026303.37,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,20036258,70334709.61727688,678,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20036258,10039814.055489184,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,20036258,22410.127822875977,678,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20210009,8803997010.749172,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20210009,26586964.930102386,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20307698,8081759448.2279215,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20307698,2848468.7331692865,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20402586,1552474371.3397129,796,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20402586,681845.6880327113,796,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20566464,9968921401.79012,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20566464,28531972.536922947,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,2085502,2156686250.2697563,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,2085502,10174292.601257324,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20887886,2277344921.9439783,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,20887886,5094995.0637930175,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,20887886,966538570.5144942,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20887886,58354218.27515471,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,20887886,18510.793701171875,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,20887886,4758193.363048149,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20928112,1159881843.4395523,802,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,20928112,3639224950.0699472,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20928112,683583.2696979897,802,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,20928112,9774459.389156746,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20933639,4967779617.167705,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,20933639,4884413195.720369,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20933639,20035152.014729314,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,20933639,21830597.984383136,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,2121130,6106639438.147903,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,2121130,3860032733.9784646,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,2121130,22718997.672160424,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,2121130,3834940.382921884,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21254172,9509682466.249369,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21254172,2150988.0027666576,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21419556,6982721581.115551,663,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21419556,34757019.339678384,663,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21530178,9974600900.97248,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21530178,13975512.806257062,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21564875,9479953688.893776,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21564875,27690302.139742948,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21665010,9763511521.171734,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,21665010,152813788.16357228,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21665010,17790989.872513145,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,21665010,39431.11849975586,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21689936,1734826003.622381,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,21689936,8214548536.092117,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21689936,761951.9866448496,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,21689936,16694621.427067656,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21692334,3945369232.871082,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,21692334,6022195168.461487,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21692334,7396209.225893147,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,21692334,10041352.902704816,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,21718829,9850927879.185242,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21718829,14324143.453317111,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22029081,9948730030.661644,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22029081,2418069.9763308056,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22210598,8289963363.064115,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22210598,1583663239.7402122,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22210598,10696644.614183554,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22210598,4574454.433991106,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22252009,1357854992.9177735,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22252009,131875.37549591064,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22253159,2718758154.966964,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22253159,2446386740.52225,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22253159,6362368.1263479795,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22253159,3601220.0436495612,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22255645,7657658673.146762,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22255645,2313057225.7164707,678,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22255645,9263393.464176644,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22255645,1447096.909492493,678,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22276752,3785798598.028793,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22276752,10767041.855477843,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22386887,9390892675.535208,662,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22386887,210252268.3957801,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22386887,37230606.3004771,662,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22386887,1656194.8206623152,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22481027,5580682095.616037,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22481027,203575.77853393555,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22538824,9934082240.198582,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22538824,28762825.189953435,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22556358,8793558628.047165,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22556358,11653686.43311283,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22571521,750924077.805254,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22571521,1211132572.2000458,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,22571521,7951965648.740748,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22571521,334356.18693066767,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22571521,701091.5180969238,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,22571521,3032201.741408554,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22640018,9063606583.375671,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22640018,12599.733863830566,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22756982,2703431612.0768623,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22756982,7258458282.030787,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22756982,15025152.998556849,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22756982,9175994.09320993,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22898524,1044891424.880984,652,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,22898524,8905097892.0403,703,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,22898524,3097769.3789123236,652,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,22898524,19673956.352754332,703,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,23087432,2323685516.6589413,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,23087432,1383034.6862182615,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,23165356,9528144146.63253,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,23165356,431304497.68101263,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,23165356,2727290.1680799294,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,23165356,37029.50983428955,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,23255621,68149128.13138394,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,23255621,9628279478.60337,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,23255621,226340.95918178177,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,23255621,10137405.637794854,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,23417801,943185726.9008708,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,23417801,2043794272.4223704,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,23417801,10602139.747240674,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,23417801,16178948.743529316,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,23465964,176887521.27671355,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,23465964,190213963.51646116,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
