system:index,area,id,stratum,.geo
"84,20_1",4390000.0,5.599261779E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,20_2",414800.0,5.599261779E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,20_3",48800.0,5.599261779E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,20_4",152800.0,5.599261779E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,20_5",800.0,5.599261779E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,20_0",2.437018E9,6.21455826E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,20_1",2173600.0,6.21455826E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,20_2",107600.0,6.21455826E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,20_3",10400.0,6.21455826E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,20_4",39200.0,6.21455826E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,20_0",2.307722E9,6.037725586E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,20_1",1004800.0,6.037725586E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,20_0",2.1201984E9,3.480270038E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,20_1",1312800.0,3.480270038E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,20_2",71600.0,3.480270038E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,20_3",8400.0,3.480270038E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,20_4",44800.0,3.480270038E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,20_0",2.291838E9,9.931821093E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,20_1",1406400.0,9.931821093E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,20_2",20800.0,9.931821093E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,20_3",400.0,9.931821093E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,20_4",13600.0,9.931821093E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,20_0",2.3110272E9,6.909816671E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,20_1",7016000.0,6.909816671E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,20_2",174000.0,6.909816671E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,20_3",24000.0,6.909816671E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,20_4",102400.0,6.909816671E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,20_0",2.3769432E9,6.028175961E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,20_1",5970000.0,6.028175961E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,20_2",192400.0,6.028175961E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,20_3",18000.0,6.028175961E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,20_4",94000.0,6.028175961E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,20_0",2.3735252E9,1.009143102E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,20_1",6101200.0,1.009143102E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,20_2",168000.0,1.009143102E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,20_3",25200.0,1.009143102E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,20_4",81200.0,1.009143102E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,20_5",400.0,1.009143102E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,20_0",2.3007072E9,9.314053566E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,20_1",1.11484E7,9.314053566E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,20_2",305200.0,9.314053566E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,20_3",82400.0,9.314053566E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,20_4",182800.0,9.314053566E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,20_5",6000.0,9.314053566E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,20_0",2.3989128E9,9.729434813E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,20_1",1.9146E7,9.729434813E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,20_2",1162800.0,9.729434813E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,20_3",123200.0,9.729434813E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,20_4",558400.0,9.729434813E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,20_5",800.0,9.729434813E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,20_0",2.4355284E9,4.179950172E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,20_1",1.3472E7,4.179950172E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,20_2",589200.0,4.179950172E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,20_3",138000.0,4.179950172E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,20_4",345600.0,4.179950172E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,20_5",2800.0,4.179950172E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,20_0",2.4236816E9,2.579913072E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,20_1",8352400.0,2.579913072E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,20_2",185600.0,2.579913072E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,20_3",26400.0,2.579913072E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,20_4",130400.0,2.579913072E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,20_0",2.4163712E9,6.046185043E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,20_1",1.21864E7,6.046185043E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,20_2",240000.0,6.046185043E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,20_3",89200.0,6.046185043E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,20_4",184000.0,6.046185043E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,20_5",1600.0,6.046185043E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,20_0",2.2971504E9,2.121124616E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,20_1",1.06556E7,2.121124616E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,20_2",289200.0,2.121124616E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,20_3",101600.0,2.121124616E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,20_4",132400.0,2.121124616E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,20_0",2.0754504E9,961836.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,20_1",7767600.0,961836.0,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,20_2",236000.0,961836.0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,20_3",27600.0,961836.0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,20_4",133200.0,961836.0,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,20_0",1.26808E7,4.53797978E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,21_0",9.77592E7,1.475028178E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,21_1",2542000.0,1.475028178E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,21_2",93600.0,1.475028178E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,21_3",45200.0,1.475028178E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"51,21_4",73200.0,1.475028178E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,21_0",1.6500964E9,6.75241008E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,21_1",2001600.0,6.75241008E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,21_2",175200.0,6.75241008E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,21_3",35200.0,6.75241008E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"52,21_4",47200.0,6.75241008E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,21_0",2.2754576E9,4.082687461E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,21_1",2109600.0,4.082687461E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,21_2",132400.0,4.082687461E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,21_3",23200.0,4.082687461E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,21_4",41600.0,4.082687461E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,21_0",1.8278548E9,3.622029873E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,21_1",194400.0,3.622029873E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,21_2",880000.0,3.622029873E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,21_3",3200.0,3.622029873E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"54,21_4",83600.0,3.622029873E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,21_0",1.6476156E9,6.36513428E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,21_1",551200.0,6.36513428E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,21_2",2225600.0,6.36513428E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,21_3",17200.0,6.36513428E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"55,21_4",364800.0,6.36513428E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,21_0",1.0941904E9,7.51769145E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,21_1",2975600.0,7.51769145E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,21_2",540000.0,7.51769145E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,21_3",38400.0,7.51769145E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"56,21_4",325200.0,7.51769145E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,21_0",6.326024E8,7.17202545E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,21_1",1117600.0,7.17202545E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,21_2",254800.0,7.17202545E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,21_3",400.0,7.17202545E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"57,21_4",74400.0,7.17202545E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"58,21_0",1805200.0,4.26397012E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,21_0",9.92052E7,9.767891169E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,21_1",765200.0,9.767891169E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,21_2",138800.0,9.767891169E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,21_3",15200.0,9.767891169E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,21_4",70000.0,9.767891169E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,21_0",1.4799472E9,2.226039538E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,21_1",1.11236E7,2.226039538E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,21_2",962800.0,2.226039538E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,21_3",82000.0,2.226039538E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,21_4",401200.0,2.226039538E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,21_5",4800.0,2.226039538E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,21_0",2.151908E9,4.921881028E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,21_1",1.99236E7,4.921881028E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,21_2",981200.0,4.921881028E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,21_3",260000.0,4.921881028E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,21_4",481200.0,4.921881028E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,21_5",5200.0,4.921881028E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,21_0",2.3167656E9,8.098990689E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,21_1",588000.0,8.098990689E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,21_2",38800.0,8.098990689E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,21_3",1200.0,8.098990689E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,21_4",31600.0,8.098990689E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,21_0",2.3935432E9,1.45282937E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,21_1",405200.0,1.45282937E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,21_2",112000.0,1.45282937E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,21_3",7600.0,1.45282937E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,21_4",114400.0,1.45282937E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,21_0",1.9713452E9,8.13622113E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,21_1",5747200.0,8.13622113E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,21_2",140800.0,8.13622113E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,21_3",29200.0,8.13622113E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,21_4",87200.0,8.13622113E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,21_0",2.2503008E9,4.509777379E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,21_1",4405600.0,4.509777379E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,21_2",88800.0,4.509777379E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,21_3",15200.0,4.509777379E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,21_4",42800.0,4.509777379E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,21_0",2.3751696E9,7.353494557E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,21_1",5545600.0,7.353494557E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,21_2",182400.0,7.353494557E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,21_3",88400.0,7.353494557E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,21_4",154400.0,7.353494557E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,21_0",2.3751856E9,3.380362718E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,21_1",1.90596E7,3.380362718E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,21_2",744800.0,3.380362718E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,21_3",136400.0,3.380362718E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,21_4",564000.0,3.380362718E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,21_5",22000.0,3.380362718E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,21_0",2.2399948E9,2.11259285E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,21_1",5.9722E7,2.11259285E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,21_2",2674400.0,2.11259285E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,21_3",579200.0,2.11259285E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,21_4",2149200.0,2.11259285E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,21_5",66000.0,2.11259285E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,21_0",1.1189856E9,5.265926914E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,21_1",2.91408E7,5.265926914E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,21_2",1650800.0,5.265926914E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,21_3",471200.0,5.265926914E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,21_4",1248000.0,5.265926914E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,21_5",3200.0,5.265926914E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,21_0",4.739244E8,9.852411938E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,21_1",1.65744E7,9.852411938E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,21_2",1380800.0,9.852411938E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,21_3",649200.0,9.852411938E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,21_4",1039600.0,9.852411938E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,21_5",800.0,9.852411938E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,21_0",9.333328E8,7.882026616E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,21_1",2.70632E7,7.882026616E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,21_2",2529200.0,7.882026616E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,21_3",1005200.0,7.882026616E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,21_4",3296800.0,7.882026616E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,21_5",35200.0,7.882026616E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,21_0",2.3967608E9,3.070109443E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,21_1",3.382E7,3.070109443E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,21_2",610400.0,3.070109443E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,21_3",162400.0,3.070109443E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,21_4",358000.0,3.070109443E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,21_5",26800.0,3.070109443E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,21_0",2.3688992E9,3.665157184E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,21_1",1.63396E7,3.665157184E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,21_2",332000.0,3.665157184E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,21_3",73600.0,3.665157184E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,21_4",198000.0,3.665157184E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,21_5",6000.0,3.665157184E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,21_0",2.3542E9,4.918172241E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,21_1",1.75924E7,4.918172241E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,21_2",137200.0,4.918172241E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,21_3",16800.0,4.918172241E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,21_4",32800.0,4.918172241E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,21_0",2.185786E9,4.185825414E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,21_1",1.38808E7,4.185825414E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,21_2",79600.0,4.185825414E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,21_3",11600.0,4.185825414E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,21_4",28800.0,4.185825414E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,21_5",2400.0,4.185825414E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,21_0",4.243416E8,8.006656888E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,21_1",1005600.0,8.006656888E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,21_2",6000.0,8.006656888E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,21_3",3200.0,8.006656888E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"53,22_0",3760000.0,8.091238562E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,22_0",139600.0,6.995209705E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,22_0",2.773928E8,5.89429069E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,22_1",1755600.0,5.89429069E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,22_2",213600.0,5.89429069E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,22_3",18400.0,5.89429069E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,22_4",116800.0,5.89429069E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,22_0",2.1476032E9,8.937497812E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,22_1",1.19456E7,8.937497812E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,22_2",793600.0,8.937497812E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,22_3",85200.0,8.937497812E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,22_4",353600.0,8.937497812E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,22_5",3600.0,8.937497812E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,22_0",2.1719276E9,8.536407326E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,22_1",6475600.0,8.536407326E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,22_2",48400.0,8.536407326E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,22_3",3200.0,8.536407326E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,22_4",4000.0,8.536407326E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,22_0",2.214088E9,8.389398753E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,22_1",3310800.0,8.389398753E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,22_2",554400.0,8.389398753E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,22_3",244400.0,8.389398753E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,22_4",351600.0,8.389398753E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,22_0",2.305164E9,2.195803295E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,22_1",1540800.0,2.195803295E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,22_2",28400.0,2.195803295E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,22_3",4400.0,2.195803295E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,22_4",7600.0,2.195803295E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,22_0",2.2452684E9,8.37549714E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,22_1",5680000.0,8.37549714E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,22_2",117600.0,8.37549714E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,22_3",16000.0,8.37549714E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"87,22_4",39600.0,8.37549714E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,22_0",2.1458604E9,6.206466258E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,22_1",7126800.0,6.206466258E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,22_2",120400.0,6.206466258E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,22_3",44800.0,6.206466258E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,22_4",42800.0,6.206466258E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,22_0",2.2823012E9,4.002393873E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,22_1",1.23276E7,4.002393873E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,22_2",369600.0,4.002393873E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,22_3",123600.0,4.002393873E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,22_4",233600.0,4.002393873E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,22_0",2.374494E9,2.092522228E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,22_1",9740400.0,2.092522228E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,22_2",2652000.0,2.092522228E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,22_3",79600.0,2.092522228E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,22_4",3403600.0,2.092522228E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,22_0",1.711214E9,2.206845085E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,22_1",7.10892E7,2.206845085E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,22_2",2449600.0,2.206845085E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,22_3",484400.0,2.206845085E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,22_4",2202400.0,2.206845085E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,22_5",42000.0,2.206845085E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,22_0",9.77744E7,6.053460537E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,22_1",403200.0,6.053460537E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
