selectedName,sessionID,REFID,INDEX,verification,baseline_land_use,change_type,change_type_2,confidence,timespent,notes,starred,PLOTID
lotta_narhi,1737979740535,a27-93824682979989_44-24331522113082,4,no,bareland,NA,NA,very certain,302.685,NA,FALSE,a27-93824682979989_44-24331522113082
annelinn_kumano-ensby,1738051731927,a16-24381294358132_49-51035581932419,0,yes,cropland,Commerce and Services,Industry and Manufacturing,very certain,165.358,Fonetip s.r.o. E-commerce service,FALSE,a16-24381294358132_49-51035581932419
annelinn_kumano-ensby,1738051731927,a16-35902109347149_39-47422717468885,1,no,shrubland,NA,NA,moderately certain,220.961,NA,FALSE,a16-35902109347149_39-47422717468885
annelinn_kumano-ensby,1738051731927,a7-37993846500642_47-96750147200094,2,no,cropland,NA,NA,moderately certain,120.315,Building happening right next to the spot,FALSE,a7-37993846500642_47-96750147200094
annelinn_kumano-ensby,1738051731927,a-6-86488378567894_52-89949448813985,3,yes,grassland/wetland,Residential,NA,moderately certain,541.176,"50% is old road, 50% new frontyard, so only half the square is built-up",FALSE,a-6-86488378567894_52-89949448813985
annelinn_kumano-ensby,1738051731927,a19-23779920451236_47-29133617167446,4,no,cropland,NA,NA,very certain,103.345,some temporary building come and go,FALSE,a19-23779920451236_47-29133617167446
annelinn_kumano-ensby,1738051731927,a13-89656597570829_49-07320152690775,5,no,forest,NA,NA,moderately certain,373.507,"Huge forest in U Hajnice National park has been chopped down, but there is no building activity",TRUE,a13-89656597570829_49-07320152690775
annelinn_kumano-ensby,1738051731927,a26-24971117863325_60-59182610656566,6,no,cropland,NA,NA,very certain,43.229,NA,FALSE,a26-24971117863325_60-59182610656566
annelinn_kumano-ensby,1738051731927,a17-08756054546491_49-51012172964204,7,yes,cropland,Agriculture,NA,very certain,130.465,Skleník Kostelec na Hané 4.2 (24) Agricultural organization,FALSE,a17-08756054546491_49-51012172964204
annelinn_kumano-ensby,1738051731927,a26-82357897654682_58-74184677886488,8,no,forest,NA,NA,moderately certain,93.411,NA,FALSE,a26-82357897654682_58-74184677886488
annelinn_kumano-ensby,1738051731927,a12-39286708890179_50-25876877652273,9,no,cropland,NA,NA,moderately certain,159.553,Field has been plowed earlier but could be used for grass now,FALSE,a12-39286708890179_50-25876877652273
annelinn_kumano-ensby,1738051731927,a22-9581421195935_62-83875067673326,10,yes,forest,Industry and Manufacturing,"Transport, Communication Networks, and Logistics",moderately certain,303.546,"Ongoing expantion, for parking lots?",FALSE,a22-9581421195935_62-83875067673326
annelinn_kumano-ensby,1738051731927,a11-08526059223498_55-66421522534353,11,no,built,NA,NA,very certain,94.522,NA,FALSE,a11-08526059223498_55-66421522534353
annelinn_kumano-ensby,1738051731927,a21-44477417712517_50-06622363704579,13,yes,cropland,Residential,NA,very certain,79.826,NA,FALSE,a21-44477417712517_50-06622363704579
annelinn_kumano-ensby,1738051731927,a0-81663989405116_41-79822299814804,14,no,water,NA,NA,moderately certain,267.208,Built up expantion nearby,FALSE,a0-81663989405116_41-79822299814804
annelinn_kumano-ensby,1738051731927,a-6-311959285351_36-82610178666931,15,no,cropland,NA,NA,very certain,68.995,NA,FALSE,a-6-311959285351_36-82610178666931
claudia_vallentin,1738056555839,a23-02877049603876_56-93202673018727,0,no,cropland,NA,NA,very certain,343.605,harvested crop,FALSE,a23-02877049603876_56-93202673018727
claudia_vallentin,1738056555839,a19-98778252460956_51-70061864389042,1,no,cropland,NA,NA,very certain,72.973,NA,FALSE,a19-98778252460956_51-70061864389042
claudia_vallentin,1738056555839,a6-31320886818337_45-88462191068728,2,yes,built,Residential,NA,very certain,179.469,"New small road in 2022, demolition small house, new house in 2023 complete",FALSE,a6-31320886818337_45-88462191068728
claudia_vallentin,1738056555839,a-3-51627663492985_40-654043276213,3,no,cropland,NA,NA,very certain,2697.369,NA,FALSE,a-3-51627663492985_40-654043276213
claudia_vallentin,1738056555839,a-8-02419616463914_37-77880766991904,4,no,cropland,NA,NA,moderately certain,209.487,cropland or bare land,FALSE,a-8-02419616463914_37-77880766991904
claudia_vallentin,1738056555839,a12-9661735212135_48-10970241502978,5,no,cropland,NA,NA,very certain,33.756,NA,FALSE,a12-9661735212135_48-10970241502978
claudia_vallentin,1738056555839,a11-09285079435244_44-69464529228491,6,no,cropland,NA,NA,very certain,29.888,NA,FALSE,a11-09285079435244_44-69464529228491
claudia_vallentin,1738056555839,a14-77301075477297_45-21935357012904,7,no,forest,NA,NA,very certain,18.603,NA,FALSE,a14-77301075477297_45-21935357012904
claudia_vallentin,1738056555839,a16-3194836320147_46-30552603797312,8,yes,shrubland,Water and Waste Treatment,NA,very certain,162.305,NA,FALSE,a16-3194836320147_46-30552603797312
claudia_vallentin,1738056555839,a29-57445354166496_38-28014011406416,9,no,cropland,NA,NA,very certain,25.512,NA,FALSE,a29-57445354166496_38-28014011406416
claudia_vallentin,1738056555839,a14-24742801296908_53-42194633410452,10,no,cropland,NA,NA,very certain,17.252,NA,FALSE,a14-24742801296908_53-42194633410452
claudia_vallentin,1738056555839,a2-00881677167466_41-476248121868,11,no,bareland,NA,NA,very certain,59.367,quarry,FALSE,a2-00881677167466_41-476248121868
claudia_vallentin,1738056555839,a19-14246179606359_50-32180696313028,12,no,shrubland,NA,NA,very certain,28.591,NA,FALSE,a19-14246179606359_50-32180696313028
claudia_vallentin,1738056555839,a16-18758054742882_57-62869034543623,13,no,forest,NA,NA,moderately certain,18.58,NA,FALSE,a16-18758054742882_57-62869034543623
claudia_vallentin,1738056555839,a21-23261909456593_49-01861153034341,14,no,grassland/wetland,NA,NA,very certain,18.777,NA,FALSE,a21-23261909456593_49-01861153034341
claudia_vallentin,1738056555839,a22-54054903553649_62-59746116159051,15,no,cropland,NA,NA,very certain,26.904,NA,FALSE,a22-54054903553649_62-59746116159051
claudia_vallentin,1738056555839,a19-89900201327858_50-28798277403031,17,no,cropland,NA,NA,very certain,15.753,NA,FALSE,a19-89900201327858_50-28798277403031
claudia_vallentin,1738056555839,a5-55448051165662_50-11448189010675,18,no,cropland,NA,NA,very certain,49.465,NA,FALSE,a5-55448051165662_50-11448189010675
claudia_vallentin,1738056555839,a14-75869003570945_47-84939617902982,19,no,uncertain,NA,NA,moderately certain,199.55,NA,FALSE,a14-75869003570945_47-84939617902982
claudia_vallentin,1738056555839,a14-25242304711488_49-7252182037378,20,no,cropland,NA,NA,very certain,22.353,NA,FALSE,a14-25242304711488_49-7252182037378
claudia_vallentin,1738056555839,a-0-13218966009666_51-73656253246881,21,no,cropland,NA,NA,very certain,34.017,NA,FALSE,a-0-13218966009666_51-73656253246881
claudia_vallentin,1738056555839,a7-18351516122222_46-64370866198412,22,no,uncertain,NA,NA,very certain,61.747,river bed,FALSE,a7-18351516122222_46-64370866198412
claudia_vallentin,1738056555839,a10-46630856735115_46-9566043860004,23,no,uncertain,NA,NA,very certain,44.177,"3/4 grassland, 1/4 gravel road",FALSE,a10-46630856735115_46-9566043860004
claudia_vallentin,1738056555839,a7-9146142884352_47-44707962576386,24,no,cropland,NA,NA,very certain,13.7,NA,FALSE,a7-9146142884352_47-44707962576386
claudia_vallentin,1738056555839,a22-80683179894822_56-39423641432969,25,no,shrubland,NA,NA,very certain,111.421,NA,FALSE,a22-80683179894822_56-39423641432969
claudia_vallentin,1738056555839,a0-17105063647398_44-65183012519665,26,no,cropland,NA,NA,very certain,130.732,NA,FALSE,a0-17105063647398_44-65183012519665
claudia_vallentin,1738056555839,a6-79098183627356_52-64035259248161,27,no,cropland,NA,NA,very certain,44.672,NA,FALSE,a6-79098183627356_52-64035259248161
claudia_vallentin,1738056555839,a4-60602160076401_51-99174354182827,28,no,cropland,NA,NA,very certain,134.903,NA,FALSE,a4-60602160076401_51-99174354182827
karsten_polke-majewski,1738067712153,a6-808244073727_47-0885983315157,0,no,built,NA,NA,very certain,970.446,NA,FALSE,a6-808244073727_47-0885983315157
karsten_polke-majewski,1738067712153,a10-87026657939157_60-65868418041691,1,yes,forest,Industry and Manufacturing,NA,very certain,274.382,NA,FALSE,a10-87026657939157_60-65868418041691
karsten_polke-majewski,1738067712153,a14-99429224348448_50-21353586802768,2,no,cropland,NA,NA,very certain,99.709,NA,FALSE,a14-99429224348448_50-21353586802768
karsten_polke-majewski,1738067712153,a25-97874518653831_43-15313630219311,3,no,cropland,NA,NA,very certain,83.622,NA,FALSE,a25-97874518653831_43-15313630219311
karsten_polke-majewski,1738067712153,a14-4030918615301_44-97231506455307,4,no,bareland,NA,NA,moderately certain,132.04,NA,FALSE,a14-4030918615301_44-97231506455307
karsten_polke-majewski,1738067712153,a15-26838530687091_46-23390396169733,6,no,built,NA,NA,very certain,59.929,NA,FALSE,a15-26838530687091_46-23390396169733
karsten_polke-majewski,1738067712153,a24-58154779504496_42-45993145061881,7,no,grassland/wetland,NA,NA,moderately certain,212.706,NA,FALSE,a24-58154779504496_42-45993145061881
karsten_polke-majewski,1738067712153,a24-9231154457475_55-04302713835869,8,no,built,NA,NA,moderately certain,85.466,NA,FALSE,a24-9231154457475_55-04302713835869
karsten_polke-majewski,1738067712153,a16-3649863415912_41-12039363348679,9,no,cropland,NA,NA,moderately certain,96.894,NA,FALSE,a16-3649863415912_41-12039363348679
karsten_polke-majewski,1738067712153,a-4-24908179183701_47-79751216177974,10,yes,built,NA,NA,moderately certain,155.179,It's a campsite,FALSE,a-4-24908179183701_47-79751216177974
karsten_polke-majewski,1738067712153,a27-50017264911929_43-04137332652063,11,no,cropland,NA,NA,moderately certain,63.005,NA,FALSE,a27-50017264911929_43-04137332652063
karsten_polke-majewski,1738067712153,a0-28621587648052_48-81975035460098,12,no,shrubland,NA,NA,moderately certain,50.509,NA,FALSE,a0-28621587648052_48-81975035460098
karsten_polke-majewski,1738067712153,a15-0892441290943_45-8541904087739,13,no,cropland,NA,NA,very certain,64.819,NA,FALSE,a15-0892441290943_45-8541904087739
claudia_vallentin,1738070259086,a15-1815477159423_61-06994660484366,0,no,forest,NA,NA,very certain,32.372,NA,FALSE,a15-1815477159423_61-06994660484366
karsten_polke-majewski,1738067712153,a14-22938377171472_51-0316910387187,14,no,grassland/wetland,NA,NA,very certain,107.673,NA,FALSE,a14-22938377171472_51-0316910387187
claudia_vallentin,1738070259086,a15-5680499332785_65-31732570483172,1,no,bareland,NA,NA,very certain,48.757,"gravel on side of mountain, surrounded by green",FALSE,a15-5680499332785_65-31732570483172
karsten_polke-majewski,1738067712153,a5-21562430904251_51-83076918158822,15,no,cropland,NA,NA,very certain,70.304,NA,FALSE,a5-21562430904251_51-83076918158822
karsten_polke-majewski,1738067712153,a26-66484049698708_58-45509658634722,16,no,grassland/wetland,NA,NA,moderately certain,93.292,NA,FALSE,a26-66484049698708_58-45509658634722
karsten_polke-majewski,1738067712153,a4-51344105071108_50-27509205539465,17,no,forest,NA,NA,moderately certain,47.247,NA,FALSE,a4-51344105071108_50-27509205539465
karsten_polke-majewski,1738067712153,a22-64833252167555_46-01247870594637,18,no,shrubland,NA,NA,moderately certain,56.149,NA,FALSE,a22-64833252167555_46-01247870594637
karsten_polke-majewski,1738067712153,a4-66311345971926_52-28691207471189,19,yes,grassland/wetland,Residential,NA,very certain,95.969,NA,FALSE,a4-66311345971926_52-28691207471189
annelinn_kumano-ensby,1738249910630,a27-32403735338452_57-38589681766923,14,no,forest,NA,NA,moderately certain,61.163,no hig res image after 22,FALSE,a27-32403735338452_57-38589681766923
annelinn_kumano-ensby,1738249910630,a15-62813027848543_61-24526708415167,15,no,forest,NA,NA,moderately certain,155.453,looks like selection felling,FALSE,a15-62813027848543_61-24526708415167
claudia_vallentin,1738070259086,a23-54973440259231_66-05575474228878,2,no,forest,NA,NA,very certain,347.972,NA,FALSE,a23-54973440259231_66-05575474228878
karsten_polke-majewski,1738067712153,a5-41603402864864_51-71163484721384,21,no,built,NA,NA,moderately certain,56.822,NA,FALSE,a5-41603402864864_51-71163484721384
claudia_vallentin,1738070259086,a18-59271731505631_49-78457114202206,3,yes,built,Residential,NA,moderately certain,93.541,NA,FALSE,a18-59271731505631_49-78457114202206
karsten_polke-majewski,1738067712153,a21-7066576402199_60-9733947858979,22,no,cropland,NA,NA,moderately certain,81.091,NA,FALSE,a21-7066576402199_60-9733947858979
claudia_vallentin,1738070259086,a15-75534186133976_46-50331545696238,4,yes,grassland/wetland,"Recreation, Leisure, and Sports",NA,very certain,100.613,NA,FALSE,a15-75534186133976_46-50331545696238
karsten_polke-majewski,1738067712153,a25-30642398116403_54-60538551873223,23,no,uncertain,NA,NA,moderately certain,84.04,NA,FALSE,a25-30642398116403_54-60538551873223
karsten_polke-majewski,1738067712153,a-3-59807374156335_43-49757074095592,24,no,cropland,NA,NA,moderately certain,102.903,NA,FALSE,a-3-59807374156335_43-49757074095592
karsten_polke-majewski,1738067712153,a-3-59807374156335_43-49757074095592,24,no,cropland,NA,NA,moderately certain,74.095,NA,FALSE,a-3-59807374156335_43-49757074095592
claudia_vallentin,1738070259086,a24-024420138922_54-93769106663527,5,yes,grassland/wetland,"Transport, Communication Networks, and Logistics",NA,very certain,198.279,NA,FALSE,a24-024420138922_54-93769106663527
karsten_polke-majewski,1738067712153,a-1-15261621658362_52-6826572611136,25,yes,cropland,Residential,NA,very certain,76.135,NA,FALSE,a-1-15261621658362_52-6826572611136
karsten_polke-majewski,1738067712153,a21-21552645672042_37-84902452000559,26,yes,cropland,NA,NA,moderately certain,70.201,NA,FALSE,a21-21552645672042_37-84902452000559
karsten_polke-majewski,1738067712153,a17-18941935648752_52-96461587207511,27,no,cropland,NA,NA,moderately certain,34.194,NA,FALSE,a17-18941935648752_52-96461587207511
claudia_vallentin,1738070259086,a-1-17194768935202_54-56258045837864,7,yes,grassland/wetland,Residential,NA,very certain,47.373,NA,FALSE,a-1-17194768935202_54-56258045837864
karsten_polke-majewski,1738067712153,a-0-31913516878759_41-71812722776843,29,yes,built,Agriculture,NA,moderately certain,6.643,NA,FALSE,a-0-31913516878759_41-71812722776843
claudia_vallentin,1738070259086,a-7-34440936596107_42-68119964498475,9,no,grassland/wetland,NA,NA,very certain,43.652,NA,FALSE,a-7-34440936596107_42-68119964498475
claudia_vallentin,1738070259086,a10-730158837176_56-39666322728319,10,no,cropland,NA,NA,very certain,15.227,NA,FALSE,a10-730158837176_56-39666322728319
karsten_polke-majewski,1738067712153,a27-1876923557416_46-05460412437186,30,no,cropland,NA,NA,moderately certain,102.78,NA,FALSE,a27-1876923557416_46-05460412437186
claudia_vallentin,1738070259086,a5-76058575546168_49-95477508821196,11,no,grassland/wetland,NA,NA,moderately certain,24.345,NA,FALSE,a5-76058575546168_49-95477508821196
claudia_vallentin,1738070259086,a-3-80749718319496_40-66224642533269,12,no,shrubland,NA,NA,very certain,18.063,NA,FALSE,a-3-80749718319496_40-66224642533269
claudia_vallentin,1738070259086,a-8-31547350933469_39-24371187901048,13,no,forest,NA,NA,very certain,15.81,NA,FALSE,a-8-31547350933469_39-24371187901048
claudia_vallentin,1738070259086,a24-47711552724453_35-32306699765258,14,no,uncertain,NA,NA,very certain,30.897,NA,FALSE,a24-47711552724453_35-32306699765258
karsten_polke-majewski,1738067712153,a26-62281291247301_55-85220293848158,31,yes,grassland/wetland,NA,NA,moderately certain,94.546,NA,FALSE,a26-62281291247301_55-85220293848158
claudia_vallentin,1738070259086,a25-80939813623229_42-48056812693258,15,yes,cropland,Agriculture,NA,very certain,269.428,NA,FALSE,a25-80939813623229_42-48056812693258
claudia_vallentin,1738070259086,a-27-18701567452996_38-71796466251481,16,no,grassland/wetland,NA,NA,very certain,28.361,NA,FALSE,a-27-18701567452996_38-71796466251481
claudia_vallentin,1738070259086,a14-27866569157682_45-94162852782357,17,no,built,NA,NA,very certain,19.838,NA,FALSE,a14-27866569157682_45-94162852782357
claudia_vallentin,1738070259086,a14-73307662530237_59-34908820789645,18,no,shrubland,NA,NA,very certain,36.428,NA,FALSE,a14-73307662530237_59-34908820789645
claudia_vallentin,1738070259086,a24-61744618278102_56-80769636725774,19,no,built,NA,NA,very certain,40.425,Railway,FALSE,a24-61744618278102_56-80769636725774
claudia_vallentin,1738070259086,a20-98721136973825_49-71086962679282,20,no,cropland,NA,NA,very certain,29.156,NA,FALSE,a20-98721136973825_49-71086962679282
claudia_vallentin,1738070259086,a24-09274883595674_42-9535544648078,21,no,forest,NA,NA,very certain,12.853,NA,FALSE,a24-09274883595674_42-9535544648078
claudia_vallentin,1738070259086,a16-77198855744066_46-52788057291055,22,no,forest,NA,NA,very certain,22.117,NA,FALSE,a16-77198855744066_46-52788057291055
claudia_vallentin,1738070259086,a17-16462877428868_60-70273083877977,23,no,shrubland,NA,NA,very certain,47.433,NA,FALSE,a17-16462877428868_60-70273083877977
claudia_vallentin,1738070259086,a16-83213719747382_53-52483476322241,24,no,cropland,NA,NA,very certain,36.163,NA,FALSE,a16-83213719747382_53-52483476322241
