system.index,CellCode,PLOTID,stratum,.geo,country,geometry
0000000000000000094b_0,75990864,a0-15880729081177_43-91917029686574,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.15880729081177, 43.9191702968657)"
00000000000000001598_0,95126845,a-1-23247689754184_43-71972748223348,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.23247689754184, 43.7197274822335)"
000000000000000020be_0,15384808,a3-56481983223735_43-70184131700204,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.56481983223735, 43.701841317002)"
0000000000000000205c_0,56274708,a8-59724389659436_42-16105910559138,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(8.59724389659436, 42.1610591055914)"
000000000000000014bd_0,65489445,a2-28262977899372_47-41899231322953,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.28262977899372, 47.4189923132295)"
00000000000000001031_0,91495155,a4-69464430308425_46-1348743114912,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.69464430308425, 46.1348743114912)"
000000000000000023e4_0,538496,a4-13250759335937_45-19238550693026,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.13250759335937, 45.1923855069303)"
00000000000000000b52_0,1302041,a1-26909514238873_49-94907339371012,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.26909514238873, 49.9490733937101)"
00000000000000002439_0,3793949,a6-93891664863937_43-62208347081824,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.93891664863937, 43.6220834708182)"
00000000000000000f2b_0,5643052,a1-15877166132386_43-94687041696789,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.15877166132386, 43.9468704169679)"
00000000000000000f46_0,5643052,a1-15262736711441_43-59372140412863,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.15262736711441, 43.5937214041286)"
00000000000000001752_0,6861980,a4-65536611805328_45-25938514385336,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.65536611805328, 45.2593851438534)"
000000000000000003c8_0,7505244,a8-95773954736573_41-51815711409922,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(8.95773954736573, 41.5181571140992)"
00000000000000000e25_0,10137809,a4-21247170946843_50-25130987054704,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.21247170946843, 50.251309870547)"
00000000000000000e10_0,11705184,a2-9828734614107_43-02209911224519,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.9828734614107, 43.0220991122452)"
00000000000000002796_0,15384808,a3-80068797824405_43-67138945571682,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.80068797824405, 43.6713894557168)"
00000000000000000c3a_0,19359631,a6-09723874330507_44-24824495335722,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.09723874330507, 44.2482449533572)"
0000000000000000155a_0,19359631,a6-17225783862528_44-55605513561465,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.17225783862528, 44.5560551356146)"
00000000000000000f35_0,24166245,a5-66073675686125_43-18882802667236,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.66073675686125, 43.1888280266724)"
00000000000000001e6d_0,32493957,a6-07765157504621_46-29251835288952,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.07765157504621, 46.2925183528895)"
000000000000000023d7_0,38329175,a-0-46023826712438_45-07269258089897,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.46023826712438, 45.072692580899)"
00000000000000000a5a_0,41271191,a0-15210005492603_44-41549289911343,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.15210005492603, 44.4154928991134)"
0000000000000000110a_0,41271191,a0-85572572717591_44-86102970318027,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.85572572717591, 44.8610297031803)"
00000000000000001616_0,41271191,a0-55320447264211_45-18639193755345,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.55320447264211, 45.1863919375535)"
00000000000000001766_0,42293169,a3-90658679792769_47-30187641097699,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.90658679792769, 47.301876410977)"
00000000000000000ccd_0,46504356,a-1-04112522499501_48-04996932063506,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.04112522499501, 48.0499693206351)"
00000000000000000259_0,48166832,a4-06882712610375_46-08661421362319,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.06882712610375, 46.0866142136232)"
000000000000000007ef_0,48866534,a7-1608060713845_48-95101497753768,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(7.1608060713845, 48.9510149775377)"
00000000000000000364_0,53238145,a0-99152354631288_44-36984741888782,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.99152354631288, 44.3698474188878)"
00000000000000000b82_0,53238145,a1-03135626099542_44-51085189650988,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.03135626099542, 44.5108518965099)"
00000000000000000eb6_0,61958986,a2-36291902506899_49-18951935490868,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.36291902506899, 49.1895193549087)"
00000000000000000393_0,63957442,a2-80981397211498_48-14728843504327,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.80981397211498, 48.1472884350433)"
000000000000000013dd_0,63957442,a2-51976037354956_48-46627788868319,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.51976037354956, 48.4662778886832)"
00000000000000000822_0,64760445,a5-03775733836173_43-97794806985015,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.03775733836173, 43.9779480698502)"
0000000000000000155d_0,65489445,a2-60540613369135_47-26079121362046,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.60540613369135, 47.2607912136205)"
00000000000000001ae1_0,74196179,a0-64017316567799_46-98315956057931,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.64017316567799, 46.9831595605793)"
000000000000000006d2_0,74555563,a-2-43763047143241_47-28987904680346,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-2.43763047143241, 47.2898790468035)"
00000000000000001ab9_0,75990864,a0-22596680160965_43-38292088639134,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.22596680160965, 43.3829208863913)"
000000000000000001d5_0,76776361,a-2-40802888555015_48-62172932498184,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-2.40802888555015, 48.6217293249818)"
000000000000000025a9_0,86774700,a5-27273140387822_49-12479058813393,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.27273140387822, 49.1247905881339)"
00000000000000000f40_0,95126845,a-1-1924825185491_43-34420912160445,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.1924825185491, 43.3442091216045)"
00000000000000002136_0,95126845,a-0-79302073541483_43-57468630247482,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.79302073541483, 43.5746863024748)"
000000000000000012fb_0,97335613,a-3-99924828259804_47-89285303968622,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-3.99924828259804, 47.8928530396862)"
000000000000000014dd_0,99370793,a2-73170815823834_45-91874030152005,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.73170815823834, 45.9187403015201)"
00000000000000002558_0,99370793,a2-34432346579792_45-86552424915253,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.34432346579792, 45.8655242491525)"
00000000000000001c5d_0,99736246,a5-32130937052679_46-55171431623668,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.32130937052679, 46.5517143162367)"
00000000000000000d25_0,2085502,a-4-63322438002444_48-42731233167387,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-4.63322438002444, 48.4273123316739)"
00000000000000002003_0,5643052,a1-22684500919709_43-97101400818876,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.22684500919709, 43.9710140081888)"
00000000000000000f7f_0,8709146,a0-05809270236995_46-30413675484873,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.05809270236995, 46.3041367548487)"
0000000000000000229f_0,15384808,a4-11521776664759_44-06912775424751,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.11521776664759, 44.0691277542475)"
00000000000000000d4d_0,17755026,a0-90929758167266_49-14031785352879,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.90929758167266, 49.1403178535288)"
000000000000000017ee_0,17755026,a0-97788979996451_49-53082991503364,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.97788979996451, 49.5308299150336)"
00000000000000002047_0,20210009,a-3-14695132955802_48-18418117276996,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-3.14695132955802, 48.18418117277)"
00000000000000000d8e_0,25981152,a-2-40312144908135_48-28402070843287,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-2.40312144908135, 48.2840207084329)"
00000000000000001ea2_0,26762955,a4-13071967099759_49-01164689255606,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.13071967099759, 49.0116468925561)"
00000000000000001a83_0,32493957,a6-59282719120369_46-0476697928525,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.59282719120369, 46.0476697928525)"
00000000000000000437_0,41196189,a6-71354525941075_49-08584245836307,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.71354525941075, 49.0858424583631)"
00000000000000001695_0,41271191,a0-43349164041092_44-85241922020163,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.43349164041092, 44.8524192202016)"
00000000000000001c12_0,41271191,a0-12653615538073_44-42921509847031,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.12653615538073, 44.4292150984703)"
00000000000000002185_0,42293169,a4-35814004744145_47-93897641375386,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.35814004744145, 47.9389764137539)"
0000000000000000236c_0,47407347,a3-20273707962833_50-56723972891901,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.20273707962833, 50.567239728919)"
000000000000000002d5_0,48166832,a4-47312680823009_45-79149049649971,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.47312680823009, 45.7914904964997)"
000000000000000017aa_0,48866534,a7-67400536293136_48-67077168160468,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(7.67400536293136, 48.6707716816047)"
0000000000000000150c_0,53238145,a1-15010823832385_44-83966228869012,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.15010823832385, 44.8396622886901)"
00000000000000000b31_0,56274708,a8-96337269850412_42-63331818404183,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(8.96337269850412, 42.6333181840418)"
00000000000000000362_0,61958986,a2-16249665927228_49-45521182022356,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.16249665927228, 49.4552118202236)"
0000000000000000078b_0,63466349,a6-9017938013507_47-71191463516941,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.9017938013507, 47.7119146351694)"
00000000000000000e1d_0,63957442,a2-25258671700621_48-85305153530209,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.25258671700621, 48.8530515353021)"
0000000000000000270b_0,63957442,a2-3174947439501_48-60013783808075,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.3174947439501, 48.6001378380807)"
0000000000000000179a_0,66015699,a0-58302616218435_48-78284773033384,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.58302616218435, 48.7828477303338)"
000000000000000004f9_0,66045064,a-0-86924596565883_47-349304246382,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.86924596565883, 47.349304246382)"
00000000000000001072_0,66304550,a2-28594687759749_49-93935282504997,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.28594687759749, 49.93935282505)"
00000000000000002707_0,75990864,a-0-05808391925087_43-80751279042389,buffer nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.05808391925087, 43.8075127904239)"
000000000000000015c9_0,76859701,a3-54229416251229_49-34645818497895,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.54229416251229, 49.346458184979)"
000000000000000005cf_0,78458022,a1-1906226365844_47-92332259680467,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.1906226365844, 47.9233225968047)"
000000000000000013e5_0,86293386,a3-0009463501556_42-59235756604118,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.0009463501556, 42.5923575660412)"
00000000000000002253_0,88666018,a-0-30269990676531_43-24458137095151,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.30269990676531, 43.2445813709515)"
00000000000000000294_0,91495155,a5-22049306096483_46-33078460189402,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.22049306096483, 46.330784601894)"
00000000000000000c2b_0,91495155,a5-32770722949361_45-66420255226875,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.32770722949361, 45.6642025522687)"
00000000000000002316_0,91495155,a5-08477034751014_46-22403782078784,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.08477034751014, 46.2240378207878)"
00000000000000000b54_0,93272735,a6-11748984695905_47-32539274085568,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.11748984695905, 47.3253927408557)"
000000000000000001ba_0,95126845,a-0-41412439751675_43-68280543783174,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.41412439751675, 43.6828054378317)"
0000000000000000094f_0,95126845,a-0-54402407469629_44-04188024421709,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.54402407469629, 44.0418802442171)"
00000000000000000aa4_0,95126845,a-1-14644260674613_43-53288713722174,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.14644260674613, 43.5328871372217)"
00000000000000001163_0,95126845,a-1-05824841304514_43-59033519913771,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.05824841304514, 43.5903351991377)"
000000000000000019da_0,99370793,a3-1584029862132_46-01542806506166,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.1584029862132, 46.0154280650617)"
000000000000000025fe_0,1989007,a-3-27525319947755_48-65326494591609,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-3.27525319947755, 48.6532649459161)"
0000000000000000101a_0,5643052,a2-09972467984251_43-52805996369993,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.09972467984251, 43.5280599636999)"
00000000000000001964_0,8709146,a-0-10185588868733_46-14918613923142,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-0.10185588868733, 46.1491861392314)"
0000000000000000060d_0,17755026,a0-866553339195_49-18262599993423,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.866553339195, 49.1826259999342)"
0000000000000000195c_0,17755026,a0-92077552918577_49-2778173111826,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.92077552918577, 49.2778173111826)"
000000000000000000db_0,23535296,a5-23315473515366_47-50404976303835,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.23315473515366, 47.5040497630384)"
00000000000000000770_0,24166245,a5-35738579834933_43-41246490242201,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.35738579834933, 43.412464902422)"
000000000000000024e7_0,25981152,a-1-72868184968916_48-17112465765397,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.72868184968916, 48.171124657654)"
00000000000000002597_0,25981152,a-1-0079457240469_47-77339716608743,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(-1.0079457240469, 47.7733971660874)"
00000000000000001bf8_0,26762955,a4-05726635764228_48-69327307578984,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.05726635764228, 48.6932730757898)"
00000000000000001589_0,32493957,a6-59839187373916_46-31404352777609,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(6.59839187373916, 46.3140435277761)"
0000000000000000253f_0,33567433,a4-02392197749894_46-99052607710992,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(4.02392197749894, 46.9905260771099)"
000000000000000012ab_0,35185825,a1-03316296265882_43-19889814584648,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.03316296265882, 43.1988981458465)"
0000000000000000236b_0,41196189,a5-74313318485512_49-00909739517635,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(5.74313318485512, 49.0090973951763)"
00000000000000000d6a_0,41271191,a0-54951861170962_44-43157391939727,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.54951861170962, 44.4315739193973)"
00000000000000001c8d_0,41271191,a0-31551268316819_44-39597129879596,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(0.31551268316819, 44.395971298796)"
000000000000000007e8_0,42293169,a3-13556056019591_47-46111890448299,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.13556056019591, 47.461118904483)"
00000000000000000ffc_0,47407347,a3-22084517079558_50-63029312193358,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(3.22084517079558, 50.6302931219336)"
000000000000000025b6_0,53238145,a1-53348254230163_44-99741103337355,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.53348254230163, 44.9974110333736)"
00000000000000000c0b_0,57233035,a1-54247299413497_43-33270603734651,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.54247299413497, 43.3327060373465)"
00000000000000001272_0,57233035,a2-19761873346749_43-2761472808748,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.19761873346749, 43.2761472808748)"
00000000000000001bde_0,57233035,a1-89835845712125_43-32731810863018,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(1.89835845712125, 43.3273181086302)"
00000000000000001b2a_0,61958986,a2-26379543363813_48-98186241925054,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.26379543363813, 48.9818624192505)"
00000000000000000e40_0,65489445,a2-42769996057887_47-25818880133173,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.42769996057887, 47.2581888013317)"
00000000000000000f44_0,65489445,a2-66107637366331_47-20321515975701,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",FRA,"c(2.66107637366331, 47.203215159757)"
