CellCode,monthSet,start,end,geo
"22252009",start_5_end_8,"5",8,"POLYGON ((-5.779299 58.17944, -5.571796 58.20397, -5.364032 58.22819, -5.15601 58.25208, -4.947732 58.27565, -4.739202 58.2989, -4.530422 58.32183, -4.321396 58.34444, -4.112125 58.36672, -4.156116 58.47655, -4.200424 58.58637, -4.245053 58.69617, -4.290007 58.80595, -4.335289 58.91572, -4.380902 59.02548, -4.42685 59.13522, -4.473137 59.24495, -4.687384 59.22202, -4.901365 59.19877, -5.115077 59.17519, -5.328516 59.15128, -5.541681 59.12704, -5.754567 59.10247, -5.967171 59.07757, -6.179492 59.05235, -6.128196 58.94331, -6.077272 58.83424, -6.026714 58.72516, -5.97652 58.61605, -5.926685 58.50693, -5.877205 58.39779, -5.828078 58.28863, -5.779299 58.17944))"
"22253159",start_5_end_8,"5",8,"POLYGON ((9.660151 56.403, 9.658162 56.6277, 9.656145 56.85242, 9.6541 57.07715, 9.652025 57.30189, 9.444906 57.30118, 9.237796 57.30014, 9.030698 57.29878, 8.823616 57.2971, 8.616553 57.29509, 8.409513 57.29276, 8.202499 57.2901, 7.995513 57.28712, 8.007455 57.06248, 8.019229 56.83785, 8.030839 56.61323, 8.042289 56.38862, 8.244449 56.39152, 8.446636 56.39411, 8.648847 56.39638, 8.851079 56.39834, 9.053328 56.39998, 9.255592 56.4013, 9.457867 56.40231, 9.660151 56.403))"
"22255645",start_7_end_10,"7",10,"POLYGON ((25.66357 42.60159, 25.69305 42.71169, 25.72266 42.82177, 25.75243 42.93183, 25.78235 43.04186, 25.81241 43.15187, 25.84263 43.26185, 25.87299 43.37181, 25.90351 43.48175, 25.75194 43.50542, 25.60025 43.52887, 25.44846 43.5521, 25.29656 43.57511, 25.14455 43.59789, 24.99244 43.62044, 24.84022 43.64278, 24.6879 43.66488, 24.65955 43.55454, 24.63135 43.44418, 24.60328 43.3338, 24.57536 43.2234, 24.54757 43.11297, 24.51992 43.00253, 24.49242 42.89206, 24.46504 42.78157, 24.61521 42.75984, 24.76527 42.7379, 24.91524 42.71573, 25.06511 42.69335, 25.21488 42.67074, 25.36454 42.64791, 25.51411 42.62486, 25.66357 42.60159))"
"22276752",start_4_end_7,"4",7,"POLYGON ((-7.771662 51.46283, -7.596191 51.48986, -7.420531 51.51662, -7.244684 51.54312, -7.06865 51.56935, -6.892431 51.59532, -6.71603 51.62103, -6.539447 51.64647, -6.362683 51.67165, -6.403059 51.78072, -6.443677 51.88977, -6.484538 51.99881, -6.525644 52.10782, -6.566997 52.21681, -6.6086 52.32577, -6.650454 52.43472, -6.692562 52.54364, -6.872567 52.51789, -7.052378 52.49188, -7.231994 52.46559, -7.411414 52.43903, -7.590635 52.41221, -7.769656 52.38511, -7.948476 52.35775, -8.127093 52.33012, -8.081733 52.2218, -8.036644 52.11345, -7.991823 52.00507, -7.947267 51.89668, -7.902976 51.78825, -7.858946 51.6798, -7.815175 51.57133, -7.771662 51.46283))"
"22386887",start_6_end_9,"6",9,"POLYGON ((40.5226 39.03371, 40.38707 39.0783, 40.25138 39.1227, 40.11554 39.16692, 39.97954 39.21094, 39.84339 39.25478, 39.70709 39.29843, 39.57063 39.34188, 39.43402 39.38514, 39.40898 39.3333, 39.384 39.28144, 39.35907 39.22957, 39.33419 39.17768, 39.30937 39.12579, 39.2846 39.07387, 39.25989 39.02195, 39.23523 38.97001, 39.21063 38.91806, 39.18608 38.86609, 39.16158 38.81412, 39.13714 38.76213, 39.11275 38.71012, 39.08842 38.6581, 39.06414 38.60607, 39.03991 38.55403, 39.17518 38.5114, 39.31031 38.46858, 39.44529 38.42558, 39.58012 38.38238, 39.71481 38.339, 39.84935 38.29543, 39.98375 38.25167, 40.118 38.20772, 40.14287 38.25945, 40.1678 38.31116, 40.19279 38.36286, 40.21783 38.41455, 40.24292 38.46622, 40.26807 38.51788, 40.29328 38.56953, 40.31854 38.62116, 40.34385 38.67278, 40.36922 38.72438, 40.39464 38.77597, 40.42012 38.82754, 40.44566 38.87911, 40.47125 38.93065, 40.4969 38.98219, 40.5226 39.03371))"
"22481027",start_6_end_9,"6",9,"POLYGON ((-21.34408 65.15936, -21.22479 65.18393, -21.10529 65.20841, -20.9856 65.2328, -20.8657 65.25711, -20.74561 65.28133, -20.62531 65.30546, -20.50481 65.32951, -20.38411 65.35347, -20.2632 65.37734, -20.1421 65.40113, -20.0208 65.42483, -19.8993 65.44843, -19.77759 65.47196, -19.65569 65.49539, -19.53359 65.51873, -19.41128 65.54198, -19.47162 65.59248, -19.53222 65.64296, -19.59307 65.69341, -19.65418 65.74383, -19.71556 65.79423, -19.7772 65.84461, -19.83911 65.89496, -19.90128 65.94528, -19.96372 65.99558, -20.02643 66.04585, -20.08941 66.0961, -20.15267 66.14632, -20.2162 66.19651, -20.28 66.24668, -20.34409 66.29682, -20.40845 66.34693, -20.53353 66.32287, -20.65839 66.29871, -20.78303 66.27446, -20.90745 66.25012, -21.03165 66.2257, -21.15563 66.20118, -21.27939 66.17658, -21.40293 66.15188, -21.52625 66.1271, -21.64935 66.10222, -21.77223 66.07726, -21.89489 66.05222, -22.01733 66.02708, -22.13954 66.00185, -22.26154 65.97654, -22.38331 65.95115, -22.3163 65.90188, -22.24957 65.85258, -22.18312 65.80325, -22.11695 65.7539, -22.05106 65.70451, -21.98544 65.65509, -21.9201 65.60565, -21.85502 65.55617, -21.79022 65.50667, -21.72569 65.45714, -21.66143 65.40758, -21.59743 65.35799, -21.5337 65.30837, -21.47023 65.25873, -21.40703 65.20906, -21.34408 65.15936))"
"22538824",start_3_end_6,"3",6,"POLYGON ((11.10427 50.10695, 10.75484 50.1098, 10.40539 50.11158, 10.05591 50.11228, 9.70644 50.11192, 9.707814 49.88713, 9.709173 49.66233, 9.710515 49.43752, 9.711842 49.21268, 10.05489 49.21304, 10.39793 49.21234, 10.74095 49.2106, 11.08395 49.20782, 11.08894 49.43263, 11.09399 49.65742, 11.0991 49.88219, 11.10427 50.10695))"
"22556358",start_4_end_7,"4",7,"POLYGON ((16.58132 58.94311, 16.36542 58.95332, 16.1494 58.96319, 15.93327 58.97272, 15.71703 58.98192, 15.50069 58.99077, 15.28424 58.99928, 15.0677 59.00745, 14.85107 59.01528, 14.82027 58.79102, 14.78993 58.56677, 14.76003 58.34253, 14.73057 58.1183, 14.94186 58.11069, 15.15307 58.10275, 15.36419 58.09447, 15.57522 58.08587, 15.78616 58.07694, 15.99699 58.06767, 16.20773 58.05807, 16.41835 58.04815, 16.43821 58.16002, 16.45821 58.27188, 16.47835 58.38375, 16.49864 58.49562, 16.51909 58.60749, 16.53968 58.71936, 16.56042 58.83124, 16.58132 58.94311))"
"22571521",start_5_end_8,"5",8,"POLYGON ((32.79311 47.75447, 32.81785 47.80765, 32.84266 47.86082, 32.86753 47.91397, 32.89246 47.96712, 32.91747 48.02026, 32.94254 48.07339, 32.96767 48.12651, 32.99288 48.17962, 33.01815 48.23272, 33.04349 48.28582, 33.06889 48.3389, 33.09437 48.39197, 33.11991 48.44503, 33.14553 48.49809, 33.17121 48.55113, 33.19696 48.60416, 33.03423 48.63903, 32.87129 48.67366, 32.70816 48.70806, 32.54482 48.74221, 32.38128 48.77613, 32.21754 48.80981, 32.0536 48.84325, 31.88947 48.87645, 31.86494 48.82308, 31.84047 48.7697, 31.81608 48.71631, 31.79175 48.66291, 31.76748 48.6095, 31.74329 48.55609, 31.71915 48.50266, 31.69509 48.44923, 31.67108 48.39579, 31.64714 48.34234, 31.62327 48.28888, 31.59946 48.23542, 31.57572 48.18194, 31.55204 48.12845, 31.52842 48.07496, 31.50486 48.02146, 31.66655 47.98891, 31.82805 47.95612, 31.98937 47.9231, 32.1505 47.88984, 32.31144 47.85635, 32.47219 47.82262, 32.63275 47.78866, 32.79311 47.75447))"
"22640018",start_6_end_9,"6",9,"POLYGON ((29.49831 68.92568, 29.40297 68.81775, 29.30863 68.70977, 29.21526 68.60176, 29.12285 68.4937, 29.03138 68.3856, 28.94085 68.27746, 28.85124 68.16928, 28.76253 68.06107, 28.90519 68.04581, 29.04768 68.03044, 29.19 68.01495, 29.33213 67.99936, 29.47409 67.98365, 29.61587 67.96784, 29.75747 67.95191, 29.89888 67.93587, 30.04012 67.91973, 30.18118 67.90347, 30.32205 67.8871, 30.46273 67.87062, 30.60324 67.85404, 30.74355 67.83734, 30.88368 67.82054, 31.02363 67.80362, 31.12143 67.91055, 31.22021 68.01742, 31.31997 68.12425, 31.42074 68.23102, 31.52253 68.33773, 31.62535 68.44439, 31.72922 68.551, 31.83415 68.65754, 31.68971 68.67515, 31.54506 68.69264, 31.40019 68.71003, 31.25512 68.7273, 31.10984 68.74446, 30.96436 68.7615, 30.81866 68.77843, 30.67277 68.79525, 30.52667 68.81195, 30.38036 68.82854, 30.23385 68.84502, 30.08714 68.86138, 29.94023 68.87763, 29.79312 68.89376, 29.64582 68.90977, 29.49831 68.92568))"
"22756982",start_5_end_8,"5",8,"POLYGON ((23.07084 47.53239, 23.23462 47.51247, 23.39829 47.4923, 23.56184 47.47189, 23.72527 47.45123, 23.88858 47.43033, 24.05178 47.40919, 24.21485 47.3878, 24.3778 47.36617, 24.40888 47.47624, 24.44013 47.5863, 24.47155 47.69634, 24.50314 47.80636, 24.5349 47.91636, 24.56684 48.02634, 24.59896 48.1363, 24.63125 48.24625, 24.46562 48.26831, 24.29986 48.29013, 24.13396 48.3117, 23.96794 48.33302, 23.80179 48.3541, 23.63552 48.37492, 23.46912 48.39549, 23.3026 48.41582, 23.27307 48.30545, 23.2437 48.19506, 23.21449 48.08466, 23.18544 47.97424, 23.15656 47.8638, 23.12783 47.75335, 23.09926 47.64288, 23.07084 47.53239))"
"22898524",start_7_end_10,"7",10,"POLYGON ((34.63632 39.81643, 34.77608 39.78002, 34.91571 39.7434, 35.0552 39.70659, 35.19455 39.66958, 35.33377 39.63238, 35.47285 39.59497, 35.6118 39.55737, 35.7506 39.51957, 35.7727 39.57252, 35.79485 39.62545, 35.81705 39.67838, 35.8393 39.73129, 35.8616 39.7842, 35.88395 39.83709, 35.90635 39.88997, 35.9288 39.94284, 35.9513 39.9957, 35.97386 40.04854, 35.99646 40.10138, 36.01912 40.1542, 36.04183 40.20702, 36.06459 40.25982, 36.0874 40.31261, 36.11027 40.36539, 35.96993 40.40378, 35.82944 40.44196, 35.68881 40.47995, 35.54804 40.51774, 35.40712 40.55533, 35.26606 40.59272, 35.12486 40.6299, 34.98351 40.66689, 34.96143 40.61382, 34.93941 40.56073, 34.91743 40.50764, 34.89551 40.45453, 34.87364 40.40141, 34.85181 40.34829, 34.83004 40.29515, 34.80832 40.242, 34.78664 40.18884, 34.76502 40.13567, 34.74345 40.08249, 34.72192 40.0293, 34.70045 39.9761, 34.67902 39.92289, 34.65765 39.86966, 34.63632 39.81643))"
"23087432",start_5_end_8,"5",8,"POLYGON ((23.08239 57.55813, 23.12199 57.66831, 23.16188 57.77848, 23.20205 57.88863, 23.2425 57.99878, 23.28324 58.10891, 23.32428 58.21903, 23.36561 58.32914, 23.40724 58.43923, 23.19694 58.4601, 22.98641 58.48065, 22.77566 58.50087, 22.56469 58.52076, 22.3535 58.54033, 22.1421 58.55957, 21.93048 58.57848, 21.71866 58.59706, 21.68202 58.48641, 21.64564 58.37576, 21.60953 58.2651, 21.57368 58.15443, 21.53808 58.04375, 21.50273 57.93306, 21.46764 57.82237, 21.4328 57.71166, 21.63968 57.69359, 21.84638 57.6752, 22.05289 57.65648, 22.25919 57.63745, 22.4653 57.6181, 22.6712 57.59842, 22.8769 57.57844, 23.08239 57.55813))"
"23165356",start_5_end_8,"5",8,"POLYGON ((32.20303 52.55236, 32.17511 52.49922, 32.14727 52.44606, 32.11952 52.3929, 32.09184 52.33973, 32.06425 52.28655, 32.03674 52.23335, 32.00931 52.18015, 31.98196 52.12694, 31.95469 52.07373, 31.9275 52.0205, 31.90039 51.96726, 31.87336 51.91402, 31.84641 51.86076, 31.81954 51.8075, 31.79274 51.75423, 31.76603 51.70095, 31.93991 51.66765, 32.11356 51.6341, 32.28698 51.6003, 32.46016 51.56624, 32.63311 51.53192, 32.80582 51.49736, 32.97829 51.46254, 33.15052 51.42747, 33.17866 51.48038, 33.20687 51.53328, 33.23516 51.58617, 33.26353 51.63905, 33.29199 51.69193, 33.32053 51.74479, 33.34915 51.79764, 33.37785 51.85048, 33.40664 51.90331, 33.43551 51.95613, 33.46446 52.00894, 33.4935 52.06174, 33.52263 52.11454, 33.55183 52.16732, 33.58113 52.22008, 33.6105 52.27284, 33.43546 52.30869, 33.26016 52.34427, 33.0846 52.3796, 32.90879 52.41467, 32.73273 52.44948, 32.55641 52.48403, 32.37985 52.51833, 32.20303 52.55236))"
"23255621",start_4_end_7,"4",7,"POLYGON ((22.7753 56.67626, 22.57438 56.69604, 22.37326 56.7155, 22.17196 56.73465, 21.97047 56.75349, 21.76879 56.77202, 21.56694 56.79024, 21.3649 56.80815, 21.1627 56.82574, 21.12998 56.71496, 21.09749 56.60418, 21.06522 56.49339, 21.03317 56.38259, 21.00134 56.27178, 20.96972 56.16096, 20.93832 56.05014, 20.90713 55.9393, 21.1049 55.92216, 21.3025 55.90472, 21.49994 55.88697, 21.69722 55.86891, 21.89432 55.85056, 22.09126 55.83189, 22.28801 55.81293, 22.4846 55.79366, 22.52008 55.90403, 22.55581 56.01438, 22.59177 56.12473, 22.62798 56.23506, 22.66443 56.34538, 22.70114 56.45568, 22.73809 56.56598, 22.7753 56.67626))"
"23417801",start_2_end_5,"2",5,"POLYGON ((27.778 41.32459, 27.92367 41.29807, 28.06923 41.27133, 28.21469 41.24438, 28.36003 41.21722, 28.50526 41.18984, 28.65038 41.16226, 28.79538 41.13446, 28.94027 41.10646, 28.95732 41.16097, 28.9744 41.21548, 28.99153 41.26998, 29.00869 41.32447, 29.0259 41.37896, 29.04315 41.43343, 29.06044 41.4879, 29.07777 41.54237, 29.09515 41.59682, 29.11256 41.65127, 29.13002 41.70571, 29.14752 41.76014, 29.16506 41.81456, 29.18265 41.86898, 29.20027 41.92339, 29.21794 41.97779, 29.07117 42.00626, 28.92427 42.03452, 28.77725 42.06257, 28.63012 42.0904, 28.48287 42.11802, 28.3355 42.14542, 28.18801 42.1726, 28.04041 42.19957, 28.0237 42.14494, 28.00704 42.0903, 27.99043 42.03565, 27.97385 41.981, 27.95731 41.92633, 27.94081 41.87167, 27.92435 41.81699, 27.90793 41.76231, 27.89155 41.70762, 27.87521 41.65292, 27.85891 41.59822, 27.84265 41.54351, 27.82643 41.48879, 27.81025 41.43406, 27.79411 41.37933, 27.778 41.32459))"
"23465964",start_4_end_7,"4",7,"POLYGON ((-3.44895 56.60757, -3.488274 56.71762, -3.527868 56.82765, -3.567735 56.93767, -3.607878 57.04768, -3.648298 57.15768, -3.689 57.26766, -3.729986 57.37763, -3.771259 57.48758, -3.975804 57.4659, -4.180124 57.4439, -4.384219 57.42158, -4.588083 57.39896, -4.791716 57.37602, -4.995113 57.35276, -5.198274 57.3292, -5.401194 57.30532, -5.355396 57.19598, -5.309914 57.08661, -5.264743 56.97723, -5.219881 56.86783, -5.175325 56.75842, -5.131071 56.64898, -5.087118 56.53953, -5.043461 56.43006, -4.844904 56.45332, -4.646126 56.47627, -4.44713 56.49892, -4.247916 56.52126, -4.048489 56.5433, -3.848851 56.56503, -3.649004 56.58645, -3.44895 56.60757))"
"23535296",start_4_end_7,"4",7,"POLYGON ((4.434639 47.27118, 4.599359 47.2795, 4.764125 47.28757, 4.928938 47.2954, 5.093794 47.30297, 5.258694 47.31029, 5.423635 47.31736, 5.588616 47.32419, 5.753635 47.33076, 5.744433 47.44306, 5.73518 47.55535, 5.725876 47.66764, 5.716519 47.77992, 5.70711 47.89219, 5.697648 48.00445, 5.688133 48.11671, 5.678565 48.22896, 5.510646 48.22225, 5.342768 48.21529, 5.174933 48.20808, 5.007143 48.2006, 4.839398 48.19288, 4.671701 48.1849, 4.504053 48.17666, 4.336455 48.16817, 4.348969 48.05607, 4.361413 47.94397, 4.373788 47.83186, 4.386094 47.71974, 4.398331 47.60761, 4.410501 47.49548, 4.422603 47.38333, 4.434639 47.27118))"
"23583453",start_4_end_7,"4",7,"POLYGON ((10.99502 44.70649, 10.99303 44.5938, 10.99106 44.4811, 10.98909 44.36839, 10.98714 44.25567, 10.9852 44.14294, 10.98326 44.03021, 10.98134 43.91746, 10.97942 43.8047, 11.13438 43.80311, 11.28932 43.80129, 11.44426 43.79923, 11.59918 43.79695, 11.75409 43.79443, 11.90899 43.79167, 12.06388 43.78869, 12.21875 43.78547, 12.22309 43.89818, 12.22744 44.01088, 12.23182 44.12358, 12.23622 44.23626, 12.24065 44.34893, 12.2451 44.4616, 12.24957 44.57425, 12.25406 44.6869, 12.09673 44.69018, 11.93938 44.69322, 11.78202 44.69602, 11.62464 44.69859, 11.46725 44.70092, 11.30985 44.70301, 11.15244 44.70487, 10.99502 44.70649))"
"23655513",start_6_end_9,"6",9,"POLYGON ((13.95457 66.2666, 13.97186 66.37939, 13.98933 66.49219, 14.00697 66.605, 14.02479 66.71783, 14.04279 66.83066, 14.06096 66.9435, 14.07932 67.05635, 14.09786 67.16922, 13.95512 67.1725, 13.81233 67.17567, 13.66952 67.17873, 13.52667 67.18166, 13.38378 67.18448, 13.24087 67.18719, 13.09793 67.18977, 12.95496 67.19224, 12.81197 67.1946, 12.66894 67.19683, 12.5259 67.19895, 12.38283 67.20096, 12.23974 67.20284, 12.09663 67.20461, 11.9535 67.20627, 11.81036 67.2078, 11.80214 67.09475, 11.79402 66.9817, 11.78597 66.86867, 11.778 66.75565, 11.77011 66.64264, 11.7623 66.52965, 11.75457 66.41667, 11.74691 66.3037, 11.88504 66.30222, 12.02316 66.30063, 12.16127 66.29893, 12.29935 66.29712, 12.43742 66.29519, 12.57547 66.29315, 12.71349 66.291, 12.85149 66.28874, 12.98947 66.28636, 13.12743 66.28388, 13.26535 66.28128, 13.40325 66.27857, 13.54113 66.27574, 13.67897 66.27281, 13.81678 66.26976, 13.95457 66.2666))"
"23703764",start_8_end_11,"8",11,"POLYGON ((35.49474 35.81628, 35.51458 35.86967, 35.53446 35.92304, 35.55439 35.9764, 35.57436 36.02975, 35.59437 36.08309, 35.61442 36.13642, 35.63452 36.18974, 35.65467 36.24305, 35.67485 36.29634, 35.69508 36.34963, 35.71535 36.4029, 35.73567 36.45616, 35.75603 36.50941, 35.77644 36.56265, 35.79689 36.61588, 35.81739 36.66909, 35.75065 36.68796, 35.68389 36.70677, 35.6171 36.72554, 35.55028 36.74425, 35.48343 36.76293, 35.41654 36.78155, 35.34963 36.80013, 35.28269 36.81866, 35.21572 36.83714, 35.14872 36.85558, 35.08169 36.87396, 35.01463 36.8923, 34.94754 36.9106, 34.88042 36.92884, 34.81327 36.94704, 34.7461 36.96519, 34.72629 36.91171, 34.70652 36.85821, 34.6868 36.80471, 34.66711 36.7512, 34.64748 36.69768, 34.62788 36.64414, 34.60833 36.5906, 34.58882 36.53704, 34.56936 36.48348, 34.54993 36.4299, 34.53055 36.37631, 34.51121 36.32272, 34.49192 36.26911, 34.47266 36.21549, 34.45345 36.16186, 34.43428 36.10822, 34.50077 36.09033, 34.56723 36.07239, 34.63366 36.0544, 34.70007 36.03636, 34.76644 36.01828, 34.83279 36.00015, 34.89912 35.98198, 34.96541 35.96375, 35.03167 35.94548, 35.09791 35.92717, 35.16412 35.9088, 35.2303 35.89039, 35.29645 35.87194, 35.36258 35.85343, 35.42867 35.83488, 35.49474 35.81628))"
"23819250",start_4_end_7,"4",7,"POLYGON ((-8.613209 56.8815, -8.414467 56.91027, -8.215447 56.93874, -8.016151 56.96691, -7.81658 56.99477, -7.616738 57.02233, -7.416626 57.04959, -7.216247 57.07654, -7.015603 57.10319, -7.06611 57.21185, -7.116966 57.32048, -7.168172 57.4291, -7.219733 57.53769, -7.271653 57.64625, -7.323934 57.75479, -7.37658 57.86331, -7.429596 57.97181, -7.634626 57.94444, -7.839369 57.91676, -8.043822 57.88877, -8.247983 57.86047, -8.451848 57.83185, -8.655416 57.80293, -8.858684 57.7737, -9.061651 57.74416, -9.004242 57.63643, -8.947227 57.52867, -8.890603 57.42088, -8.834366 57.31306, -8.778511 57.20521, -8.723036 57.09733, -8.667936 56.98943, -8.613209 56.8815))"
"24029444",start_6_end_9,"6",9,"POLYGON ((17.56645 63.41922, 17.59548 63.53117, 17.62476 63.64312, 17.65429 63.75508, 17.68409 63.86704, 17.71415 63.979, 17.74448 64.09096, 17.77508 64.20292, 17.80595 64.31489, 17.6783 64.32113, 17.55059 64.32726, 17.42284 64.33328, 17.29503 64.33921, 17.16717 64.34504, 17.03926 64.35076, 16.91131 64.35638, 16.7833 64.36189, 16.65525 64.3673, 16.52715 64.37262, 16.39901 64.37782, 16.27082 64.38293, 16.14259 64.38793, 16.01431 64.39283, 15.886 64.39762, 15.75764 64.40232, 15.73476 64.28996, 15.71209 64.17761, 15.68961 64.06527, 15.66734 63.95294, 15.64526 63.84061, 15.62338 63.72828, 15.60169 63.61597, 15.58019 63.50366, 15.82904 63.49449, 16.07774 63.48493, 16.32629 63.47497, 16.57467 63.46462, 16.82289 63.45386, 17.07092 63.44271, 17.31878 63.43117, 17.56645 63.41922))"
"24038894",start_3_end_6,"3",6,"POLYGON ((-0.4182557 37.8132, -0.3482329 37.82087, -0.2781965 37.82849, -0.2081466 37.83607, -0.1380832 37.84358, -0.06800659 37.85105, 0.0020833 37.85847, 0.07218634 37.86584, 0.1423025 37.87315, 0.2124315 37.88041, 0.2825736 37.88762, 0.3527283 37.89478, 0.4228959 37.90189, 0.493076 37.90894, 0.5632687 37.91595, 0.6334739 37.9229, 0.7036915 37.9298, 0.6882724 38.04229, 0.6727807 38.15477, 0.6572163 38.26722, 0.6415785 38.37965, 0.6258669 38.49207, 0.610081 38.60446, 0.5942203 38.71684, 0.5782845 38.8292, 0.5071456 38.82219, 0.43602 38.81513, 0.3649074 38.80801, 0.2938082 38.80085, 0.2227224 38.79363, 0.1516501 38.78636, 0.08059134 38.77904, 0.009546275 38.77166, -0.06148505 38.76423, -0.1325026 38.75675, -0.203506 38.74922, -0.2744956 38.74163, -0.3454709 38.734, -0.4164321 38.72631, -0.487379 38.71857, -0.5583115 38.71077, -0.5405152 38.59865, -0.5228027 38.4865, -0.5051733 38.37433, -0.4876266 38.26215, -0.470162 38.14994, -0.4527789 38.03771, -0.4354771 37.92546, -0.4182557 37.8132))"
"24104912",start_5_end_8,"5",8,"POLYGON ((22.34336 60.36621, 22.38497 60.4767, 22.4269 60.58719, 22.46916 60.69767, 22.51174 60.80813, 22.55466 60.91859, 22.59792 61.02904, 22.64152 61.13948, 22.68546 61.24991, 22.45682 61.26985, 22.22792 61.28943, 21.99876 61.30866, 21.76933 61.32752, 21.53966 61.34603, 21.30974 61.36417, 21.07958 61.38196, 20.84917 61.39938, 20.81132 61.28837, 20.77376 61.17736, 20.7365 61.06634, 20.69954 60.95531, 20.66286 60.84429, 20.62647 60.73325, 20.59037 60.62221, 20.55454 60.51117, 20.77893 60.49428, 21.00311 60.47703, 21.22706 60.45944, 21.45079 60.44149, 21.67428 60.42319, 21.89755 60.40455, 22.12057 60.38555, 22.34336 60.36621))"
"24166245",start_6_end_9,"6",9,"POLYGON ((6.083917 42.83141, 6.076473 42.9441, 6.068992 43.05677, 6.061473 43.16943, 6.053915 43.28208, 6.046318 43.39472, 6.038682 43.50735, 6.031007 43.61996, 6.023292 43.73257, 5.868695 43.72648, 5.714128 43.72015, 5.559592 43.7136, 5.405088 43.70681, 5.250616 43.69979, 5.096179 43.69253, 4.941777 43.68505, 4.78741 43.67734, 4.797505 43.56485, 4.807548 43.45236, 4.81754 43.33986, 4.82748 43.22734, 4.83737 43.11481, 4.84721 43.00227, 4.856999 42.88972, 4.866739 42.77715, 5.018775 42.78473, 5.170844 42.79208, 5.322946 42.79921, 5.47508 42.80611, 5.627246 42.81277, 5.779441 42.81921, 5.931665 42.82543, 6.083917 42.83141))"
"24250027",start_6_end_9,"6",9,"POLYGON ((13.56934 45.55232, 13.72903 45.54681, 13.88869 45.54105, 14.04832 45.53506, 14.20792 45.52882, 14.36749 45.52235, 14.52702 45.51563, 14.68651 45.50867, 14.84597 45.50148, 14.85592 45.61384, 14.86592 45.72619, 14.87597 45.83853, 14.88607 45.95086, 14.89624 46.06318, 14.90645 46.1755, 14.91672 46.2878, 14.92705 46.40009, 14.76494 46.40743, 14.6028 46.41452, 14.44061 46.42137, 14.27839 46.42797, 14.11613 46.43433, 13.95384 46.44044, 13.79152 46.4463, 13.62916 46.45192, 13.62154 46.3395, 13.61396 46.22707, 13.60642 46.11464, 13.59893 46.00219, 13.59147 45.88974, 13.58405 45.77727, 13.57668 45.6648, 13.56934 45.55232))"
